anchor_log10,x_anchor,x,pi_x,R_x,K_compute,kernel,pi_K_kernel,err,abs_err
7,10000000,24816289,1555207,1555143.572214,500,tukey25,1555198.439908,-8.560092,8.560092
7,10000000,24816289,1555207,1555143.572214,500,cosine,1555193.960412,-13.039588,13.039588
7,10000000,24816289,1555207,1555143.572214,1000,hard,1555186.566696,-20.433304,20.433304
7,10000000,24816289,1555207,1555143.572214,1000,triangle,1555189.623244,-17.376756,17.376756
7,10000000,24816289,1555207,1555143.572214,1000,hann,1555193.095389,-13.904611,13.904611
7,10000000,24816289,1555207,1555143.572214,1000,hamming,1555192.573093,-14.426907,14.426907
7,10000000,24816289,1555207,1555143.572214,1000,riesz,1555191.714127,-15.285873,15.285873
7,10000000,24816289,1555207,1555143.572214,1000,riesz4,1555192.965951,-14.034049,14.034049
7,10000000,24816289,1555207,1555143.572214,1000,tukey50,1555191.069078,-15.930922,15.930922
7,10000000,24816289,1555207,1555143.572214,1000,tukey25,1555189.918771,-17.081229,17.081229
7,10000000,24816289,1555207,1555143.572214,1000,cosine,1555191.989132,-15.010868,15.010868
7,10000000,24816289,1555207,1555143.572214,2000,hard,1555195.205053,-11.794947,11.794947
7,10000000,24816289,1555207,1555143.572214,2000,triangle,1555191.302780,-15.697220,15.697220
7,10000000,24816289,1555207,1555143.572214,2000,hann,1555192.245334,-14.754666,14.754666
7,10000000,24816289,1555207,1555143.572214,2000,hamming,1555192.482112,-14.517888,14.517888
7,10000000,24816289,1555207,1555143.572214,2000,riesz,1555192.863979,-14.136021,14.136021
7,10000000,24816289,1555207,1555143.572214,2000,riesz4,1555192.348462,-14.651538,14.651538
7,10000000,24816289,1555207,1555143.572214,2000,tukey50,1555193.778021,-13.221979,13.221979
7,10000000,24816289,1555207,1555143.572214,2000,tukey25,1555193.729420,-13.270580,13.270580
7,10000000,24816289,1555207,1555143.572214,2000,cosine,1555192.748629,-14.251371,14.251371
7,10000000,24816289,1555207,1555143.572214,4000,hard,1555195.049027,-11.950973,11.950973
7,10000000,24816289,1555207,1555143.572214,4000,triangle,1555192.888892,-14.111108,14.111108
7,10000000,24816289,1555207,1555143.572214,4000,hann,1555193.245338,-13.754662,13.754662
7,10000000,24816289,1555207,1555143.572214,4000,hamming,1555193.389633,-13.610367,13.610367
7,10000000,24816289,1555207,1555143.572214,4000,riesz,1555194.290647,-12.709353,12.709353
7,10000000,24816289,1555207,1555143.572214,4000,riesz4,1555193.421319,-13.578681,13.578681
7,10000000,24816289,1555207,1555143.572214,4000,tukey50,1555194.451365,-12.548635,12.548635
7,10000000,24816289,1555207,1555143.572214,4000,tukey25,1555196.469937,-10.530063,10.530063
7,10000000,24816289,1555207,1555143.572214,4000,cosine,1555194.096326,-12.903674,12.903674
7,10000000,26366509,1645939,1646015.727674,500,hard,1645942.420535,3.420535,3.420535
7,10000000,26366509,1645939,1646015.727674,500,triangle,1645950.641813,11.641813,11.641813
7,10000000,26366509,1645939,1646015.727674,500,hann,1645947.478200,8.478200,8.478200
7,10000000,26366509,1645939,1646015.727674,500,hamming,1645947.073586,8.073586,8.073586
7,10000000,26366509,1645939,1646015.727674,500,riesz,1645944.358155,5.358155,5.358155
7,10000000,26366509,1645939,1646015.727674,500,riesz4,1645946.570504,7.570504,7.570504
7,10000000,26366509,1645939,1646015.727674,500,tukey50,1645941.939514,2.939514,2.939514
7,10000000,26366509,1645939,1646015.727674,500,tukey25,1645943.021388,4.021388,4.021388
7,10000000,26366509,1645939,1646015.727674,500,cosine,1645944.870355,5.870355,5.870355
7,10000000,26366509,1645939,1646015.727674,1000,hard,1645938.399698,-0.600302,0.600302
7,10000000,26366509,1645939,1646015.727674,1000,triangle,1645947.464462,8.464462,8.464462
7,10000000,26366509,1645939,1646015.727674,1000,hann,1645945.046450,6.046450,6.046450
7,10000000,26366509,1645939,1646015.727674,1000,hamming,1645944.514710,5.514710,5.514710
7,10000000,26366509,1645939,1646015.727674,1000,riesz,1645944.091472,5.091472,5.091472
7,10000000,26366509,1645939,1646015.727674,1000,riesz4,1645944.952293,5.952293,5.952293
7,10000000,26366509,1645939,1646015.727674,1000,tukey50,1645945.334970,6.334970,6.334970
7,10000000,26366509,1645939,1646015.727674,1000,tukey25,1645942.560118,3.560118,3.560118
7,10000000,26366509,1645939,1646015.727674,1000,cosine,1645944.280124,5.280124,5.280124
7,10000000,26366509,1645939,1646015.727674,2000,hard,1645925.870379,-13.129621,13.129621
7,10000000,26366509,1645939,1646015.727674,2000,triangle,1645937.876076,-1.123924,1.123924
7,10000000,26366509,1645939,1646015.727674,2000,hann,1645937.363911,-1.636089,1.636089
7,10000000,26366509,1645939,1646015.727674,2000,hamming,1645936.444429,-2.555571,2.555571
7,10000000,26366509,1645939,1646015.727674,2000,riesz,1645931.510699,-7.489301,7.489301
7,10000000,26366509,1645939,1646015.727674,2000,riesz4,1645936.095780,-2.904220,2.904220
7,10000000,26366509,1645939,1646015.727674,2000,tukey50,1645927.050420,-11.949580,11.949580
7,10000000,26366509,1645939,1646015.727674,2000,tukey25,1645922.851048,-16.148952,16.148952
7,10000000,26366509,1645939,1646015.727674,2000,cosine,1645932.549491,-6.450509,6.450509
7,10000000,26366509,1645939,1646015.727674,4000,hard,1645928.635792,-10.364208,10.364208
7,10000000,26366509,1645939,1646015.727674,4000,triangle,1645933.444258,-5.555742,5.555742
7,10000000,26366509,1645939,1646015.727674,4000,hann,1645930.733513,-8.266487,8.266487
7,10000000,26366509,1645939,1646015.727674,4000,hamming,1645930.565695,-8.434305,8.434305
7,10000000,26366509,1645939,1646015.727674,4000,riesz,1645929.681947,-9.318053,9.318053
7,10000000,26366509,1645939,1646015.727674,4000,riesz4,1645930.373602,-8.626398,8.626398
7,10000000,26366509,1645939,1646015.727674,4000,tukey50,1645929.262580,-9.737420,9.737420
7,10000000,26366509,1645939,1646015.727674,4000,tukey25,1645929.642530,-9.357470,9.357470
7,10000000,26366509,1645939,1646015.727674,4000,cosine,1645929.844882,-9.155118,9.155118
7,10000000,28013568,1742231,1742223.015731,500,hard,1742249.609788,18.609788,18.609788
7,10000000,28013568,1742231,1742223.015731,500,triangle,1742236.723370,5.723370,5.723370
7,10000000,28013568,1742231,1742223.015731,500,hann,1742235.074464,4.074464,4.074464
7,10000000,28013568,1742231,1742223.015731,500,hamming,1742236.237290,5.237290,5.237290
7,10000000,28013568,1742231,1742223.015731,500,riesz,1742241.133373,10.133373,10.133373
7,10000000,28013568,1742231,1742223.015731,500,riesz4,1742236.293098,5.293098,5.293098
7,10000000,28013568,1742231,1742223.015731,500,tukey50,1742245.396580,14.396580,14.396580
7,10000000,28013568,1742231,1742223.015731,500,tukey25,1742249.848241,18.848241,18.848241
7,10000000,28013568,1742231,1742223.015731,500,cosine,1742240.041605,9.041605,9.041605
7,10000000,28013568,1742231,1742223.015731,1000,hard,1742245.558604,14.558604,14.558604
7,10000000,28013568,1742231,1742223.015731,1000,triangle,1742241.302976,10.302976,10.302976
7,10000000,28013568,1742231,1742223.015731,1000,hann,1742243.585436,12.585436,12.585436
7,10000000,28013568,1742231,1742223.015731,1000,hamming,1742243.743289,12.743289,12.743289
7,10000000,28013568,1742231,1742223.015731,1000,riesz,1742244.275615,13.275615,13.275615
7,10000000,28013568,1742231,1742223.015731,1000,riesz4,1742243.988073,12.988073,12.988073
7,10000000,28013568,1742231,1742223.015731,1000,tukey50,1742245.229027,14.229027,14.229027
7,10000000,28013568,1742231,1742223.015731,1000,tukey25,1742242.661462,11.661462,11.661462
7,10000000,28013568,1742231,1742223.015731,1000,cosine,1742244.198154,13.198154,13.198154
7,10000000,28013568,1742231,1742223.015731,2000,hard,1742245.411039,14.411039,14.411039
7,10000000,28013568,1742231,1742223.015731,2000,triangle,1742243.131191,12.131191,12.131191
7,10000000,28013568,1742231,1742223.015731,2000,hann,1742244.644287,13.644287,13.644287
7,10000000,28013568,1742231,1742223.015731,2000,hamming,1742244.705627,13.705627,13.705627
7,10000000,28013568,1742231,1742223.015731,2000,riesz,1742244.746954,13.746954,13.746954
7,10000000,28013568,1742231,1742223.015731,2000,riesz4,1742244.702313,13.702313,13.702313
7,10000000,28013568,1742231,1742223.015731,2000,tukey50,1742244.965994,13.965994,13.965994
7,10000000,28013568,1742231,1742223.015731,2000,tukey25,1742244.958390,13.958390,13.958390
7,10000000,28013568,1742231,1742223.015731,2000,cosine,1742244.735053,13.735053,13.735053
7,10000000,28013568,1742231,1742223.015731,4000,hard,1742229.634403,-1.365597,1.365597
7,10000000,28013568,1742231,1742223.015731,4000,triangle,1742238.854708,7.854708,7.854708
7,10000000,28013568,1742231,1742223.015731,4000,hann,1742240.601956,9.601956,9.601956
7,10000000,28013568,1742231,1742223.015731,4000,hamming,1742239.724552,8.724552,8.724552
7,10000000,28013568,1742231,1742223.015731,4000,riesz,1742236.469164,5.469164,5.469164
7,10000000,28013568,1742231,1742223.015731,4000,riesz4,1742239.763320,8.763320,8.763320
7,10000000,28013568,1742231,1742223.015731,4000,tukey50,1742233.370843,2.370843,2.370843
7,10000000,28013568,1742231,1742223.015731,4000,tukey25,1742230.837680,-0.162320,0.162320
7,10000000,28013568,1742231,1742223.015731,4000,cosine,1742237.212574,6.212574,6.212574
7,10000000,29763514,1844039,1844079.853041,500,hard,1844025.374785,-13.625215,13.625215
7,10000000,29763514,1844039,1844079.853041,500,triangle,1844035.056780,-3.943220,3.943220
7,10000000,29763514,1844039,1844079.853041,500,hann,1844029.732424,-9.267576,9.267576
7,10000000,29763514,1844039,1844079.853041,500,hamming,1844029.383813,-9.616187,9.616187
7,10000000,29763514,1844039,1844079.853041,500,riesz,1844030.148505,-8.851495,8.851495
7,10000000,29763514,1844039,1844079.853041,500,riesz4,1844029.826985,-9.173015,9.173015
7,10000000,29763514,1844039,1844079.853041,500,tukey50,1844032.173155,-6.826845,6.826845
7,10000000,29763514,1844039,1844079.853041,500,tukey25,1844032.553782,-6.446218,6.446218
7,10000000,29763514,1844039,1844079.853041,500,cosine,1844030.074453,-8.925547,8.925547
7,10000000,29763514,1844039,1844079.853041,1000,hard,1844044.037830,5.037830,5.037830
7,10000000,29763514,1844039,1844079.853041,1000,triangle,1844037.261288,-1.738712,1.738712
7,10000000,29763514,1844039,1844079.853041,1000,hann,1844034.057135,-4.942865,4.942865
7,10000000,29763514,1844039,1844079.853041,1000,hamming,1844034.855591,-4.144409,4.144409
7,10000000,29763514,1844039,1844079.853041,1000,riesz,1844037.636585,-1.363415,1.363415
7,10000000,29763514,1844039,1844079.853041,1000,riesz4,1844034.795361,-4.204639,4.204639
7,10000000,29763514,1844039,1844079.853041,1000,tukey50,1844040.332243,1.332243,1.332243
7,10000000,29763514,1844039,1844079.853041,1000,tukey25,1844041.652888,2.652888,2.652888
7,10000000,29763514,1844039,1844079.853041,1000,cosine,1844036.995000,-2.005000,2.005000
7,10000000,29763514,1844039,1844079.853041,2000,hard,1844044.093887,5.093887,5.093887
7,10000000,29763514,1844039,1844079.853041,2000,triangle,1844042.596593,3.596593,3.596593
7,10000000,29763514,1844039,1844079.853041,2000,hann,1844042.737724,3.737724,3.737724
7,10000000,29763514,1844039,1844079.853041,2000,hamming,1844042.846217,3.846217,3.846217
7,10000000,29763514,1844039,1844079.853041,2000,riesz,1844045.252579,6.252579,6.252579
7,10000000,29763514,1844039,1844079.853041,2000,riesz4,1844043.564757,4.564757,4.564757
7,10000000,29763514,1844039,1844079.853041,2000,tukey50,1844048.877743,9.877743,9.877743
7,10000000,29763514,1844039,1844079.853041,2000,tukey25,1844047.199362,8.199362,8.199362
7,10000000,29763514,1844039,1844079.853041,2000,cosine,1844044.855837,5.855837,5.855837
7,10000000,29763514,1844039,1844079.853041,4000,hard,1844034.389365,-4.610635,4.610635
7,10000000,29763514,1844039,1844079.853041,4000,triangle,1844039.512519,0.512519,0.512519
7,10000000,29763514,1844039,1844079.853041,4000,hann,1844041.166334,2.166334,2.166334
7,10000000,29763514,1844039,1844079.853041,4000,hamming,1844040.624176,1.624176,1.624176
7,10000000,29763514,1844039,1844079.853041,4000,riesz,1844038.279370,-0.720630,0.720630
7,10000000,29763514,1844039,1844079.853041,4000,riesz4,1844040.594375,1.594375,1.594375
7,10000000,29763514,1844039,1844079.853041,4000,tukey50,1844035.843084,-3.156916,3.156916
7,10000000,29763514,1844039,1844079.853041,4000,tukey25,1844033.853972,-5.146028,5.146028
7,10000000,29763514,1844039,1844079.853041,4000,cosine,1844038.801301,-0.198699,0.198699
7,10000000,31622777,1951958,1951919.498983,500,hard,1951947.249870,-10.750130,10.750130
7,10000000,31622777,1951958,1951919.498983,500,triangle,1951944.899212,-13.100788,13.100788
7,10000000,31622777,1951958,1951919.498983,500,hann,1951940.640684,-17.359316,17.359316
7,10000000,31622777,1951958,1951919.498983,500,hamming,1951941.169419,-16.830581,16.830581
7,10000000,31622777,1951958,1951919.498983,500,riesz,1951940.258302,-17.741698,17.741698
7,10000000,31622777,1951958,1951919.498983,500,riesz4,1951940.155070,-17.844930,17.844930
7,10000000,31622777,1951958,1951919.498983,500,tukey50,1951937.649160,-20.350840,20.350840
7,10000000,31622777,1951958,1951919.498983,500,tukey25,1951941.205917,-16.794083,16.794083
7,10000000,31622777,1951958,1951919.498983,500,cosine,1951940.255474,-17.744526,17.744526
7,10000000,31622777,1951958,1951919.498983,1000,hard,1951951.734919,-6.265081,6.265081
7,10000000,31622777,1951958,1951919.498983,1000,triangle,1951948.844288,-9.155712,9.155712
7,10000000,31622777,1951958,1951919.498983,1000,hann,1951946.476754,-11.523246,11.523246
7,10000000,31622777,1951958,1951919.498983,1000,hamming,1951946.897407,-11.102593,11.102593
7,10000000,31622777,1951958,1951919.498983,1000,riesz,1951949.701810,-8.298190,8.298190
7,10000000,31622777,1951958,1951919.498983,1000,riesz4,1951947.279786,-10.720214,10.720214
7,10000000,31622777,1951958,1951919.498983,1000,tukey50,1951952.992421,-5.007579,5.007579
7,10000000,31622777,1951958,1951919.498983,1000,tukey25,1951953.303990,-4.696010,4.696010
7,10000000,31622777,1951958,1951919.498983,1000,cosine,1951949.147767,-8.852233,8.852233
7,10000000,31622777,1951958,1951919.498983,2000,hard,1951949.688035,-8.311965,8.311965
7,10000000,31622777,1951958,1951919.498983,2000,triangle,1951949.703857,-8.296143,8.296143
7,10000000,31622777,1951958,1951919.498983,2000,hann,1951950.128270,-7.871730,7.871730
7,10000000,31622777,1951958,1951919.498983,2000,hamming,1951950.093051,-7.906949,7.906949
7,10000000,31622777,1951958,1951919.498983,2000,riesz,1951950.180007,-7.819993,7.819993
7,10000000,31622777,1951958,1951919.498983,2000,riesz4,1951950.271298,-7.728702,7.728702
7,10000000,31622777,1951958,1951919.498983,2000,tukey50,1951950.519920,-7.480080,7.480080
7,10000000,31622777,1951958,1951919.498983,2000,tukey25,1951949.705860,-8.294140,8.294140
7,10000000,31622777,1951958,1951919.498983,2000,cosine,1951950.194147,-7.805853,7.805853
7,10000000,31622777,1951958,1951919.498983,4000,hard,1951949.938828,-8.061172,8.061172
7,10000000,31622777,1951958,1951919.498983,4000,triangle,1951949.133358,-8.866642,8.866642
7,10000000,31622777,1951958,1951919.498983,4000,hann,1951949.304891,-8.695109,8.695109
7,10000000,31622777,1951958,1951919.498983,4000,hamming,1951949.355606,-8.644394,8.644394
7,10000000,31622777,1951958,1951919.498983,4000,riesz,1951948.989895,-9.010105,9.010105
7,10000000,31622777,1951958,1951919.498983,4000,riesz4,1951949.185469,-8.814531,8.814531
7,10000000,31622777,1951958,1951919.498983,4000,tukey50,1951948.221273,-9.778727,9.778727
7,10000000,31622777,1951958,1951919.498983,4000,tukey25,1951948.882337,-9.117663,9.117663
7,10000000,31622777,1951958,1951919.498983,4000,cosine,1951949.036908,-8.963092,8.963092
7,10000000,31632777,1952541,1952498.499486,500,hard,1952529.034748,-11.965252,11.965252
7,10000000,31632777,1952541,1952498.499486,500,triangle,1952524.163053,-16.836947,16.836947
7,10000000,31632777,1952541,1952498.499486,500,hann,1952519.734362,-21.265638,21.265638
7,10000000,31632777,1952541,1952498.499486,500,hamming,1952520.478393,-20.521607,20.521607
7,10000000,31632777,1952541,1952498.499486,500,riesz,1952519.996311,-21.003689,21.003689
7,10000000,31632777,1952541,1952498.499486,500,riesz4,1952519.360595,-21.639405,21.639405
7,10000000,31632777,1952541,1952498.499486,500,tukey50,1952517.729691,-23.270309,23.270309
7,10000000,31632777,1952541,1952498.499486,500,tukey25,1952521.428871,-19.571129,19.571129
7,10000000,31632777,1952541,1952498.499486,500,cosine,1952519.874355,-21.125645,21.125645
7,10000000,31632777,1952541,1952498.499486,1000,hard,1952534.503308,-6.496692,6.496692
7,10000000,31632777,1952541,1952498.499486,1000,triangle,1952529.972710,-11.027290,11.027290
7,10000000,31632777,1952541,1952498.499486,1000,hann,1952527.665861,-13.334139,13.334139
7,10000000,31632777,1952541,1952498.499486,1000,hamming,1952528.212857,-12.787143,12.787143
7,10000000,31632777,1952541,1952498.499486,1000,riesz,1952531.952862,-9.047138,9.047138
7,10000000,31632777,1952541,1952498.499486,1000,riesz4,1952528.717145,-12.282855,12.282855
7,10000000,31632777,1952541,1952498.499486,1000,tukey50,1952536.005744,-4.994256,4.994256
7,10000000,31632777,1952541,1952498.499486,1000,tukey25,1952537.052062,-3.947938,3.947938
7,10000000,31632777,1952541,1952498.499486,1000,cosine,1952531.213605,-9.786395,9.786395
7,10000000,31632777,1952541,1952498.499486,2000,hard,1952523.562158,-17.437842,17.437842
7,10000000,31632777,1952541,1952498.499486,2000,triangle,1952528.809987,-12.190013,12.190013
7,10000000,31632777,1952541,1952498.499486,2000,hann,1952530.229246,-10.770754,10.770754
7,10000000,31632777,1952541,1952498.499486,2000,hamming,1952529.695878,-11.304122,11.304122
7,10000000,31632777,1952541,1952498.499486,2000,riesz,1952528.238181,-12.761819,12.761819
7,10000000,31632777,1952541,1952498.499486,2000,riesz4,1952530.032775,-10.967225,10.967225
7,10000000,31632777,1952541,1952498.499486,2000,tukey50,1952527.668591,-13.331409,13.331409
7,10000000,31632777,1952541,1952498.499486,2000,tukey25,1952524.514379,-16.485621,16.485621
7,10000000,31632777,1952541,1952498.499486,2000,cosine,1952528.632843,-12.367157,12.367157
7,10000000,31632777,1952541,1952498.499486,4000,hard,1952532.966062,-8.033938,8.033938
7,10000000,31632777,1952541,1952498.499486,4000,triangle,1952528.564684,-12.435316,12.435316
7,10000000,31632777,1952541,1952498.499486,4000,hann,1952527.538583,-13.461417,13.461417
7,10000000,31632777,1952541,1952498.499486,4000,hamming,1952527.972781,-13.027219,13.027219
7,10000000,31632777,1952541,1952498.499486,4000,riesz,1952528.868339,-12.131661,12.131661
7,10000000,31632777,1952541,1952498.499486,4000,riesz4,1952527.575785,-13.424215,13.424215
7,10000000,31632777,1952541,1952498.499486,4000,tukey50,1952528.328783,-12.671217,12.671217
7,10000000,31632777,1952541,1952498.499486,4000,tukey25,1952532.199316,-8.800684,8.800684
7,10000000,31632777,1952541,1952498.499486,4000,cosine,1952528.588350,-12.411650,12.411650
8,100000000,106246783,6100105,6100090.346058,500,hard,6100109.873405,4.873405,4.873405
8,100000000,106246783,6100105,6100090.346058,500,triangle,6100119.001398,14.001398,14.001398
8,100000000,106246783,6100105,6100090.346058,500,hann,6100113.914789,8.914789,8.914789
8,100000000,106246783,6100105,6100090.346058,500,hamming,6100113.591479,8.591479,8.591479
8,100000000,106246783,6100105,6100090.346058,500,riesz,6100114.166702,9.166702,9.166702
8,100000000,106246783,6100105,6100090.346058,500,riesz4,6100113.922490,8.922490,8.922490
8,100000000,106246783,6100105,6100090.346058,500,tukey50,6100115.318634,10.318634,10.318634
8,100000000,106246783,6100105,6100090.346058,500,tukey25,6100116.342496,11.342496,11.342496
8,100000000,106246783,6100105,6100090.346058,500,cosine,6100114.113117,9.113117,9.113117
8,100000000,106246783,6100105,6100090.346058,1000,hard,6100102.039362,-2.960638,2.960638
8,100000000,106246783,6100105,6100090.346058,1000,triangle,6100110.159960,5.159960,5.159960
8,100000000,106246783,6100105,6100090.346058,1000,hann,6100108.453414,3.453414,3.453414
8,100000000,106246783,6100105,6100090.346058,1000,hamming,6100107.940290,2.940290,2.940290
8,100000000,106246783,6100105,6100090.346058,1000,riesz,6100103.992713,-1.007287,1.007287
8,100000000,106246783,6100105,6100090.346058,1000,riesz4,6100107.433524,2.433524,2.433524
8,100000000,106246783,6100105,6100090.346058,1000,tukey50,6100099.698590,-5.301410,5.301410
8,100000000,106246783,6100105,6100090.346058,1000,tukey25,6100097.773447,-7.226553,7.226553
8,100000000,106246783,6100105,6100090.346058,1000,cosine,6100104.775256,-0.224744,0.224744
8,100000000,106246783,6100105,6100090.346058,2000,hard,6100103.098482,-1.901518,1.901518
8,100000000,106246783,6100105,6100090.346058,2000,triangle,6100107.213391,2.213391,2.213391
8,100000000,106246783,6100105,6100090.346058,2000,hann,6100104.000129,-0.999871,0.999871
8,100000000,106246783,6100105,6100090.346058,2000,hamming,6100103.927998,-1.072002,1.072002
8,100000000,106246783,6100105,6100090.346058,2000,riesz,6100104.589365,-0.410635,0.410635
8,100000000,106246783,6100105,6100090.346058,2000,riesz4,6100104.014277,-0.985723,0.985723
8,100000000,106246783,6100105,6100090.346058,2000,tukey50,6100105.515524,0.515524,0.515524
8,100000000,106246783,6100105,6100090.346058,2000,tukey25,6100107.200819,2.200819,2.200819
8,100000000,106246783,6100105,6100090.346058,2000,cosine,6100104.464223,-0.535777,0.535777
8,100000000,106246783,6100105,6100090.346058,4000,hard,6100099.330917,-5.669083,5.669083
8,100000000,106246783,6100105,6100090.346058,4000,triangle,6100103.140129,-1.859871,1.859871
8,100000000,106246783,6100105,6100090.346058,4000,hann,6100102.137972,-2.862028,2.862028
8,100000000,106246783,6100105,6100090.346058,4000,hamming,6100101.913408,-3.086592,3.086592
8,100000000,106246783,6100105,6100090.346058,4000,riesz,6100100.199336,-4.800664,4.800664
8,100000000,106246783,6100105,6100090.346058,4000,riesz4,6100101.742351,-3.257649,3.257649
8,100000000,106246783,6100105,6100090.346058,4000,tukey50,6100098.720876,-6.279124,6.279124
8,100000000,106246783,6100105,6100090.346058,4000,tukey25,6100096.754985,-8.245015,8.245015
8,100000000,106246783,6100105,6100090.346058,4000,cosine,6100100.547715,-4.452285,4.452285
8,100000000,112883789,6458812,6458599.878137,500,hard,6458795.389607,-16.610393,16.610393
8,100000000,112883789,6458812,6458599.878137,500,triangle,6458805.187780,-6.812220,6.812220
8,100000000,112883789,6458812,6458599.878137,500,hann,6458814.809699,2.809699,2.809699
8,100000000,112883789,6458812,6458599.878137,500,hamming,6458813.256092,1.256092,1.256092
8,100000000,112883789,6458812,6458599.878137,500,riesz,6458807.549794,-4.450206,4.450206
8,100000000,112883789,6458812,6458599.878137,500,riesz4,6458814.041876,2.041876,2.041876
8,100000000,112883789,6458812,6458599.878137,500,tukey50,6458806.094296,-5.905704,5.905704
8,100000000,112883789,6458812,6458599.878137,500,tukey25,6458793.717784,-18.282216,18.282216
8,100000000,112883789,6458812,6458599.878137,500,cosine,6458808.979739,-3.020261,3.020261
8,100000000,112883789,6458812,6458599.878137,1000,hard,6458802.153733,-9.846267,9.846267
8,100000000,112883789,6458812,6458599.878137,1000,triangle,6458801.420650,-10.579350,10.579350
8,100000000,112883789,6458812,6458599.878137,1000,hann,6458802.533452,-9.466548,9.466548
8,100000000,112883789,6458812,6458599.878137,1000,hamming,6458802.503075,-9.496925,9.496925
8,100000000,112883789,6458812,6458599.878137,1000,riesz,6458800.631403,-11.368597,11.368597
8,100000000,112883789,6458812,6458599.878137,1000,riesz4,6458801.728997,-10.271003,10.271003
8,100000000,112883789,6458812,6458599.878137,1000,tukey50,6458798.136779,-13.863221,13.863221
8,100000000,112883789,6458812,6458599.878137,1000,tukey25,6458799.583677,-12.416323,12.416323
8,100000000,112883789,6458812,6458599.878137,1000,cosine,6458800.899712,-11.100288,11.100288
8,100000000,112883789,6458812,6458599.878137,2000,hard,6458813.471613,1.471613,1.471613
8,100000000,112883789,6458812,6458599.878137,2000,triangle,6458803.671902,-8.328098,8.328098
8,100000000,112883789,6458812,6458599.878137,2000,hann,6458802.726301,-9.273699,9.273699
8,100000000,112883789,6458812,6458599.878137,2000,hamming,6458803.585926,-8.414074,8.414074
8,100000000,112883789,6458812,6458599.878137,2000,riesz,6458804.951189,-7.048811,7.048811
8,100000000,112883789,6458812,6458599.878137,2000,riesz4,6458802.996323,-9.003677,9.003677
8,100000000,112883789,6458812,6458599.878137,2000,tukey50,6458804.881133,-7.118867,7.118867
8,100000000,112883789,6458812,6458599.878137,2000,tukey25,6458808.910449,-3.089551,3.089551
8,100000000,112883789,6458812,6458599.878137,2000,cosine,6458804.519405,-7.480595,7.480595
8,100000000,112883789,6458812,6458599.878137,4000,hard,6458814.450266,2.450266,2.450266
8,100000000,112883789,6458812,6458599.878137,4000,triangle,6458809.081418,-2.918582,2.918582
8,100000000,112883789,6458812,6458599.878137,4000,hann,6458810.025741,-1.974259,1.974259
8,100000000,112883789,6458812,6458599.878137,4000,hamming,6458810.379703,-1.620297,1.620297
8,100000000,112883789,6458812,6458599.878137,4000,riesz,6458811.854969,-0.145031,0.145031
8,100000000,112883789,6458812,6458599.878137,4000,riesz4,6458810.695609,-1.304391,1.304391
8,100000000,112883789,6458812,6458599.878137,4000,tukey50,6458815.394837,3.394837,3.394837
8,100000000,112883789,6458812,6458599.878137,4000,tukey25,6458810.411005,-1.588995,1.588995
8,100000000,112883789,6458812,6458599.878137,4000,cosine,6458811.578545,-0.421455,0.421455
8,100000000,119935395,6838172,6838262.583097,500,hard,6838188.471816,16.471816,16.471816
8,100000000,119935395,6838172,6838262.583097,500,triangle,6838167.775489,-4.224511,4.224511
8,100000000,119935395,6838172,6838262.583097,500,hann,6838163.482142,-8.517858,8.517858
8,100000000,119935395,6838172,6838262.583097,500,hamming,6838165.481316,-6.518684,6.518684
8,100000000,119935395,6838172,6838262.583097,500,riesz,6838173.681022,1.681022,1.681022
8,100000000,119935395,6838172,6838262.583097,500,riesz4,6838165.645293,-6.354707,6.354707
8,100000000,119935395,6838172,6838262.583097,500,tukey50,6838181.167985,9.167985,9.167985
8,100000000,119935395,6838172,6838262.583097,500,tukey25,6838187.007419,15.007419,15.007419
8,100000000,119935395,6838172,6838262.583097,500,cosine,6838171.863132,-0.136868,0.136868
8,100000000,119935395,6838172,6838262.583097,1000,hard,6838168.794352,-3.205648,3.205648
8,100000000,119935395,6838172,6838262.583097,1000,triangle,6838166.696624,-5.303376,5.303376
8,100000000,119935395,6838172,6838262.583097,1000,hann,6838169.377628,-2.622372,2.622372
8,100000000,119935395,6838172,6838262.583097,1000,hamming,6838169.330966,-2.669034,2.669034
8,100000000,119935395,6838172,6838262.583097,1000,riesz,6838167.079974,-4.920026,4.920026
8,100000000,119935395,6838172,6838262.583097,1000,riesz4,6838169.004013,-2.995987,2.995987
8,100000000,119935395,6838172,6838262.583097,1000,tukey50,6838163.111769,-8.888231,8.888231
8,100000000,119935395,6838172,6838262.583097,1000,tukey25,6838161.899259,-10.100741,10.100741
8,100000000,119935395,6838172,6838262.583097,1000,cosine,6838167.510681,-4.489319,4.489319
8,100000000,119935395,6838172,6838262.583097,2000,hard,6838154.789074,-17.210926,17.210926
8,100000000,119935395,6838172,6838262.583097,2000,triangle,6838161.572670,-10.427330,10.427330
8,100000000,119935395,6838172,6838262.583097,2000,hann,6838161.837391,-10.162609,10.162609
8,100000000,119935395,6838172,6838262.583097,2000,hamming,6838161.273525,-10.726475,10.726475
8,100000000,119935395,6838172,6838262.583097,2000,riesz,6838159.151058,-12.848942,12.848942
8,100000000,119935395,6838172,6838262.583097,2000,riesz4,6838161.083201,-10.916799,10.916799
8,100000000,119935395,6838172,6838262.583097,2000,tukey50,6838155.979997,-16.020003,16.020003
